sii_state,sii_deceased,sii_age,sii_age_range,sii_gender,sii_race,svi_party_registration,sii_education_level,sii_homeowner,sii_married,sii_urbanicity,svi_vh_2020p,svi_vh_2020p_party,svi_vh_2020pp,svi_vh_2020pp_party,svi_vh_2020g,svi_vh_2021p,svi_vh_2021p_party,svi_vh_2021g,svi_vh_2022p,svi_vh_2022p_party,svi_vh_2022g,svi_vh_2023p,svi_vh_2023p_party,svi_vh_2023g,svi_vh_2024p,svi_vh_2024p_party,svi_vh_2024pp,svi_vh_2024pp_party,svi_vh_2024g,svi_vote_all_general,svi_vote_all_general_fed,svi_vote_all_general_fed_pct,svi_vote_all_general_midterm,svi_vote_all_general_midterm_pct,svi_vote_all_general_pres,svi_vote_all_general_pres_pct,svi_vote_all_offyear,svi_vote_all_primary,svi_vote_all_primary_pres,svi_vote_all_primary_pres_pct,svi_vote_all_primary_dem_votes,svi_vote_all_primary_dem_votes_pct
NM,0,59,D,F,W,U,A,U,0,U5,AP,D,,,AP,,,,,,AP,,,,,,,,,12,12,100,6,100,6,100,3,6,2,33,3,50
NM,0,78,F,M,H,D,A,U,0,,,,,,PC,,,,PC,,PC,,,,PC,,,,,9,9,75,4,67,5,83,1,9,3,50,0,0
NM,0,41,C,F,W,D,B,U,1,R1,PC,D,,,EC,,,,,,EC,,,,PC,,,,,4,4,67,1,33,3,100,0,3,2,67,2,67
NM,0,77,F,F,H,U,E,H,1,S3,,,,,AC,,,,,,AC,,,,,,,,,3,3,100,2,100,1,100,0,0,0,0,0,0
NM,0,65,E,F,W,R,A,U,0,U5,,,,,AC,,,,,,,,,,,,,,,1,1,50,0,0,1,100,0,0,0,0,0,0
NM,0,36,B,M,H,U,A,U,0,S3,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
NM,0,81,F,M,W,R,B,H,1,R2,EC,R,,,EC,,,,EC,,EC,,,,EC,,,,,12,12,100,6,100,6,100,1,10,3,50,0,0
NM,0,68,E,M,H,D,A,H,1,R2,AC,D,,,AC,,,,EC,,EC,,,,EC,,,,,8,8,80,3,60,5,100,1,7,2,40,2,29
NM,0,92,F,F,W,,A,H,0,S4,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
NM,0,45,C,F,W,,A,H,0,R2,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
NM,0,84,F,F,W,U,A,H,1,U5,AC,D,,,AC,,,,,,EC,,,,,,,,,6,6,100,3,100,3,100,1,3,1,33,2,67
NM,0,41,C,F,W,U,A,U,1,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
NM,0,39,B,F,W,R,A,U,0,R1,,,,,,,,,,,,,,,,,,,,1,1,25,0,0,1,50,0,0,0,0,0,0
NM,0,,,F,H,,A,H,1,R2,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
NM,0,18,A,F,H,U,A,H,1,R2,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
NM,0,32,B,M,W,U,E,H,1,R1,,,,,,,,,,,,,,,,,,,,1,1,17,0,0,1,33,0,1,1,33,0,0
NM,0,42,C,F,H,R,A,H,1,S4,,,,,EC,,,,,,PC,,,,,,,,,2,2,25,1,25,1,25,0,0,0,0,0,0
NM,0,31,B,M,H,D,A,H,1,S3,,,,,PC,,,,,,,,,,,,,,,2,2,50,0,0,2,100,0,0,0,0,0,0
NM,0,55,D,F,W,R,B,H,1,R2,,,,,PC,,,,,,PC,,,,,,,,,7,7,70,3,60,4,80,0,3,0,0,0,0
NM,0,,,F,W,,A,R,0,R2,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
NM,0,34,B,F,A,U,C,U,1,U5,,,,,EC,,,,,,EC,,,,,,,,,3,3,38,1,25,2,50,1,0,0,0,0,0
NM,0,,,M,H,,A,U,0,R1,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
NM,0,57,D,F,H,R,A,H,1,R1,,,,,EC,,,,PC,,PC,,,,,,,,,5,5,83,2,67,3,100,0,5,1,33,2,40
NM,0,,,M,W,,E,R,0,S4,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
NM,0,,,M,H,,A,U,0,U5,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
NM,0,,,M,W,,A,H,0,R2,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
NM,0,94,F,F,W,,C,H,0,R1,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
NM,0,45,C,M,W,U,B,H,1,R2,,,,,EC,,,,,,PC,,,,,,,,,4,4,80,2,67,2,100,0,3,1,50,0,0
NM,0,19,A,M,W,D,B,U,1,U5,,,,,,,,,,,EC,,,,,,,,,1,1,100,1,100,0,0,1,0,0,0,0,0
NM,0,46,C,F,W,D,A,U,1,,MP,,,,MP,,,,,,PC,,,,,,,,,3,3,50,1,33,2,67,0,0,0,0,0,0
NM,0,,,F,H,,A,H,0,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
NM,0,94,F,F,W,,E,H,1,R2,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
NM,0,63,D,M,W,D,A,U,0,R2,MP,,,,AC,,,,PC,,EC,,,,,,,,,4,4,36,2,33,2,40,1,1,0,0,0,0
NM,0,54,D,F,W,D,B,H,1,R2,AC,D,,,AC,,,,,,EC,,,,EC,,,,,8,8,80,3,60,5,100,0,3,2,40,2,67
NM,0,47,C,M,H,R,A,U,0,U5,,,,,EC,,,,,,PC,,,,,,,,,7,7,88,3,75,4,100,0,0,0,0,0,0
NM,0,63,D,M,H,D,E,H,1,S4,,,,,EC,,,,,,AC,,,,PC,,,,,12,12,100,6,100,6,100,0,2,2,33,1,50
NM,0,,,F,H,,B,H,0,R2,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
NM,0,32,B,F,U,D,A,U,0,R2,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,0,1,100
