sii_state,sii_deceased,sii_age,sii_age_range,sii_gender,sii_race,svi_party_registration,sii_education_level,sii_homeowner,sii_married,sii_urbanicity,svi_vh_2020p,svi_vh_2020p_party,svi_vh_2020pp,svi_vh_2020pp_party,svi_vh_2020g,svi_vh_2021p,svi_vh_2021p_party,svi_vh_2021g,svi_vh_2022p,svi_vh_2022p_party,svi_vh_2022g,svi_vh_2023p,svi_vh_2023p_party,svi_vh_2023g,svi_vh_2024p,svi_vh_2024p_party,svi_vh_2024pp,svi_vh_2024pp_party,svi_vh_2024g,svi_vote_all_general,svi_vote_all_general_fed,svi_vote_all_general_fed_pct,svi_vote_all_general_midterm,svi_vote_all_general_midterm_pct,svi_vote_all_general_pres,svi_vote_all_general_pres_pct,svi_vote_all_offyear,svi_vote_all_primary,svi_vote_all_primary_pres,svi_vote_all_primary_pres_pct,svi_vote_all_primary_dem_votes,svi_vote_all_primary_dem_votes_pct
SD,0,20,A,M,W,D,B,H,1,S4,,,,,PC,,,,,,PC,,,,,,,,,3,3,100,2,100,1,100,0,0,0,0,0,0
SD,0,99,F,M,W,,C,H,0,S3,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
SD,0,,,F,W,R,,H,0,R2,PC,,,,AC,,,,PC,,,,,,,,,,,2,2,67,1,50,1,100,0,3,0,0,0,0
SD,0,77,F,F,W,D,A,H,0,R1,AC,,,,AC,,,,PC,,AC,,,,,,,,,7,7,88,4,100,3,75,3,4,1,25,0,0
SD,0,76,F,M,W,R,A,H,1,R1,,,,,,,,,,,,,,,,,,,,5,5,42,3,50,2,33,2,5,1,17,0,0
SD,0,43,C,F,W,R,A,U,0,S3,,,,,MP,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
SD,0,71,E,F,W,D,B,U,0,S4,AP,,,,AP,,,,AP,,AP,,,,,,,,,5,5,71,3,75,2,67,0,3,1,33,0,0
SD,0,31,B,F,W,U,A,U,1,R2,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
SD,0,45,C,M,W,D,A,H,0,R2,,,,,AC,,,,,,AC,,,,,,,,,6,6,60,2,40,4,80,0,0,0,0,0,0
SD,0,,,F,W,U,A,U,0,S4,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
SD,0,38,B,M,W,R,A,H,0,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
SD,0,68,E,M,W,D,A,H,0,R2,,,,,AC,,,,PC,,PC,,,,PC,,,,,2,2,100,1,100,1,100,2,2,1,100,0,0
SD,0,25,A,M,W,R,A,U,0,R2,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
SD,0,,,F,A,U,A,U,0,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
SD,0,,,M,W,U,A,U,0,R2,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
SD,0,56,D,F,W,,A,R,0,R2,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
SD,0,54,D,F,W,R,E,H,0,S3,,,,,PC,,,,,,,,,,,,,,,3,3,50,1,33,2,67,0,0,0,0,0,0
SD,0,75,F,F,W,R,A,H,1,R1,AC,,,,AC,,,,,,AC,,,,,,,,,7,7,78,4,80,3,75,0,3,0,0,0,0
SD,0,54,D,F,W,U,A,H,0,R1,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
SD,0,59,D,F,W,D,A,H,0,R2,AC,,,,AC,,,,PC,,PC,,,,,,,,,12,12,100,6,100,6,100,5,7,3,50,0,0
SD,0,,,M,W,R,A,U,0,R1,,,,,PC,,,,PC,,PC,,,,,,,,,5,5,100,3,100,2,100,1,4,1,50,0,0
SD,0,35,B,M,W,R,B,H,0,R1,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,0,0,0
SD,0,40,C,F,W,R,E,H,1,R1,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,0,0,0,0,0
SD,0,,,F,W,R,A,U,0,R2,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
SD,0,73,E,F,W,D,A,U,0,S4,,,,,EP,,,,,,,,,,,,,,,6,6,50,2,33,4,67,0,1,1,17,0,0
SD,0,27,A,F,W,R,A,U,0,S3,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
SD,0,,,F,W,,A,H,0,S3,,,,,AP,,,,PP,,PP,,,,,,,,,2,2,100,1,100,1,100,0,1,0,0,0,0
SD,0,30,B,F,W,R,B,U,0,S3,,,,,AC,,,,,,,,,,,,,,,2,2,67,1,50,1,100,0,0,0,0,0,0
