sii_state,sii_deceased,sii_age,sii_age_range,sii_gender,sii_race,svi_party_registration,sii_education_level,sii_homeowner,sii_married,sii_urbanicity,svi_vh_2020p,svi_vh_2020p_party,svi_vh_2020pp,svi_vh_2020pp_party,svi_vh_2020g,svi_vh_2021p,svi_vh_2021p_party,svi_vh_2021g,svi_vh_2022p,svi_vh_2022p_party,svi_vh_2022g,svi_vh_2023p,svi_vh_2023p_party,svi_vh_2023g,svi_vh_2024p,svi_vh_2024p_party,svi_vh_2024pp,svi_vh_2024pp_party,svi_vh_2024g,svi_vote_all_general,svi_vote_all_general_fed,svi_vote_all_general_fed_pct,svi_vote_all_general_midterm,svi_vote_all_general_midterm_pct,svi_vote_all_general_pres,svi_vote_all_general_pres_pct,svi_vote_all_offyear,svi_vote_all_primary,svi_vote_all_primary_pres,svi_vote_all_primary_pres_pct,svi_vote_all_primary_dem_votes,svi_vote_all_primary_dem_votes_pct
MN,0,73,E,F,W,,E,H,1,R1,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
MN,0,45,C,M,W,U,B,H,1,R1,,,,,MC,,,,,,MC,,,,,,,,,6,6,100,3,100,3,100,0,0,0,0,0,0
MN,0,88,F,F,W,U,A,H,1,R1,,,,,AC,,,,,,,,,,,,,,,10,10,83,4,67,6,100,3,9,0,0,0,0
MN,0,22,A,U,W,U,A,H,0,R1,,,,,AC,,,,,,,,,,,,,,,1,1,50,0,0,1,100,0,0,0,0,0,0
MN,0,59,D,F,W,U,B,H,1,U5,,,,,AC,,,,PC,,AC,,,,,,,,,7,7,70,2,40,5,100,0,1,0,0,0,0
MN,0,18,A,F,W,U,B,H,1,R1,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
MN,0,49,C,M,W,U,B,H,1,R1,,,,,PC,,,,,,PC,,,,,,,,,9,9,75,4,67,5,83,1,0,0,0,0,0
MN,0,92,F,M,W,,E,H,1,S3,,,,,PP,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
MN,0,,,F,A,,B,H,0,S4,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
MN,0,,,M,A,,A,U,0,U5,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
MN,0,72,E,M,W,U,B,H,1,R1,,,AC,,AC,,,,AC,,,,,,,,AC,,,9,9,82,4,67,5,100,0,2,2,40,0,0
MN,0,66,E,M,H,U,B,H,1,U5,,,PC,,AC,,,,,,PC,,,,,,,,,12,12,100,6,100,6,100,2,3,1,17,0,0
MN,0,65,E,M,W,U,A,U,0,R1,,,,,AC,,,,PC,,PC,,,,,,PC,,,12,12,100,6,100,6,100,0,1,1,17,0,0
MN,0,32,B,F,W,U,B,U,0,S4,,,PC,,PC,,,,,,PC,,,,,,,,,4,4,100,2,100,2,100,0,0,1,50,0,0
MN,0,52,D,F,W,,A,H,0,S4,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
MN,0,23,A,F,W,U,E,H,1,S4,,,,,PC,,,,,,PC,,,,,,,,,2,2,100,1,100,1,100,0,0,0,0,0,0
MN,0,34,B,M,W,U,B,H,1,U5,PC,,PC,,PC,,,,PC,,PC,,,,,,,,,5,5,83,2,67,3,100,2,3,1,33,0,0
MN,0,54,D,F,W,,A,H,0,R1,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
MN,0,39,B,M,U,,C,H,1,S3,,,,,AP,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
MN,0,46,C,M,W,U,B,H,1,R1,,,,,MC,,,,,,PC,,,,,,,,,10,10,91,5,83,5,100,8,0,0,0,0,0
MN,0,78,F,M,W,U,E,R,0,R1,AC,,PC,,AC,,,,PC,,PC,,,,,,PC,,,11,11,92,5,83,6,100,1,6,2,33,0,0
MN,0,50,D,M,W,U,C,H,0,U5,,,,,PC,,,,,,PC,,,,,,,,,11,11,92,5,83,6,100,0,0,0,0,0,0
MN,0,61,D,F,W,U,A,H,1,S3,,,,,AC,,,,PC,,PC,,,,,,,,,10,10,100,5,100,5,100,4,1,0,0,0,0
MN,0,45,C,M,W,,A,H,1,R2,,,,,PP,,,,,,PP,,,,,,,,,6,6,100,3,100,3,100,0,0,0,0,0,0
MN,0,52,D,M,W,,B,H,1,U5,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
MN,0,46,C,F,W,U,A,H,1,U5,,,,,PC,,,,,,,,,,,,,,,6,6,55,2,33,4,80,1,0,0,0,0,0
MN,0,25,A,M,W,U,B,H,1,S4,,,,,AC,,,,,,,,,,,,,,,1,1,33,0,0,1,100,0,0,0,0,0,0
MN,0,,,F,W,,A,H,0,R2,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
MN,0,83,F,F,W,,A,R,0,U5,,,,,,,,,,,,,,,,,,,,9,9,75,4,67,5,83,0,6,0,0,0,0
MN,0,69,E,M,W,U,A,H,0,R1,,,,,PC,,,,,,PC,,,,,,PC,,,12,12,100,6,100,6,100,6,1,1,17,0,0
MN,0,58,D,M,W,U,B,H,1,S4,PC,,,,AC,,,,,,PC,,,,,,,,,12,12,100,6,100,6,100,2,5,0,0,0,0
MN,0,43,C,F,W,U,B,H,0,U5,PC,,PC,,AC,,,,,,PC,,,,,,,,,3,3,100,2,100,1,100,2,2,1,100,0,0
MN,0,,,F,H,,B,H,0,U5,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
MN,0,39,B,F,H,U,B,R,0,S4,,,,,AC,,,,,,,,,,,,,,,3,3,38,0,0,3,75,0,0,0,0,0,0
MN,0,57,D,M,B,,A,H,1,U5,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
MN,0,71,E,M,W,U,B,H,0,S3,,,,,AC,,,,PC,,PC,,,,,,,,,8,8,67,2,33,6,100,0,1,0,0,0,0
MN,0,76,F,M,W,U,A,H,1,R1,,,,,,,,,,,,,,,,,,,,6,6,50,2,33,4,67,0,2,0,0,0,0
MN,0,31,B,M,W,U,A,U,1,U5,,,,,AC,,,,,,,,,,,,,,,4,4,57,2,50,2,67,0,0,0,0,0,0
MN,0,66,E,F,W,U,A,H,1,R1,MP,,MP,,MP,,,MP,MP,U,MP,,,,,,AC,,,0,0,0,0,0,0,0,0,0,1,0,0,0
MN,0,27,A,M,W,U,B,U,0,U5,,,PC,,PC,,,,,,PC,,,,,,,,,5,5,100,3,100,2,100,1,0,1,50,0,0
MN,0,58,D,F,A,,B,H,0,S4,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
MN,0,64,D,F,W,U,A,H,1,R1,,,,,PC,,,,,,,,,,,,PC,,,7,7,58,2,33,5,83,0,0,1,17,0,0
MN,0,32,B,M,W,U,A,U,0,,,,,,PC,,,,,,,,,,,,,,,2,2,33,0,0,2,67,0,0,0,0,0,0
MN,0,30,B,F,W,,B,H,1,U5,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
MN,0,39,B,F,B,U,A,H,0,U5,,,,,YP,,,,,,,,,,,,,,,3,3,38,0,0,3,75,0,0,0,0,0,0
MN,0,,,F,W,,A,H,0,R1,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
MN,0,50,D,M,W,U,C,H,1,U5,PC,,PC,,AC,,,,,,PC,,,,,,,,,11,11,92,5,83,6,100,3,2,1,17,0,0
MN,0,89,F,M,W,U,A,H,0,R1,,,,,AC,,,,PC,,PC,,,,,,PC,,,12,12,100,6,100,6,100,4,8,1,17,0,0
MN,0,45,C,M,W,U,B,H,0,S3,AC,,AC,,AC,,,,AC,,AC,,,,,,,,,12,12,100,6,100,6,100,2,4,1,17,0,0
MN,0,75,F,M,W,U,C,H,1,U5,AC,,,,AC,,,,,,,,,,,,,,,10,10,83,4,67,6,100,6,3,0,0,0,0
MN,0,28,A,M,W,U,B,U,0,S4,,,PC,,PC,,,,,,PC,,,,,,,,,5,5,100,3,100,2,100,0,1,1,50,0,0
MN,0,30,B,M,W,U,C,H,1,S3,,,,,AC,,,,,,,,,,,,,,,4,4,67,1,33,3,100,1,0,0,0,0,0
MN,0,82,F,M,W,,B,H,1,R2,,,,,AC,,,,,,,,,,,,,,,4,4,67,1,33,3,100,0,0,0,0,0,0
